timestamp,open,high,low,close,volume
1718121600,66209,66695,66145,66462,118.47659756
1718125200,66477,66737,66171,66735,68.99374814
1718128800,66732,67217,66634,67128,98.37290165
1718132400,67107,67581,67072,67402,73.2165192
1718136000,67320,67477,67176,67223,23.35869974
1718139600,67290,67392,67184,67392,7.12986032
1718143200,67403,67556,67314,67353,14.03328063
1718146800,67372,67573,67306,67306,28.31653014
1718150400,67306,67403,67184,67196,17.37619759
1718154000,67195,67247,66911,67160,76.52782662
1718157600,67168,67565,67112,67406,47.8320337
1718161200,67402,67467,67308,67392,9.21297716
1718164800,67436,67573,67380,67443,18.09216815
1718168400,67471,67480,67185,67228,33.69396449
1718172000,67248,67375,67244,67281,7.31699709
1718175600,67266,67458,67217,67438,28.37214597
1718179200,67444,67508,67372,67381,13.97515321
1718182800,67379,67776,67359,67741,24.79710015
1718186400,67746,68027,67746,67980,33.71064789
1718190000,67995,67995,67712,67773,29.98781519
1718193600,67783,69430,67734,69338,415.27911081
1718197200,69363,69636,69095,69331,333.33903199
1718200800,69341,69982,69298,69974,63.57856886
1718204400,69982,70007,69563,69748,98.62376806
1718208000,69745,69793,69293,69660,158.77714455
1718211600,69590,69874,69485,69815,17.12600688
1718215200,69800,69801,68594,68851,308.10397026
1718218800,68833,69229,67230,67523,299.24182626
1718222400,67543,68279,67432,68080,167.76955051
1718226000,68080,68627,68080,68497,170.42239159
1718229600,68518,68567,68243,68318,55.55347517
1718233200,68315,68357,68103,68243,19.32525597
1718236800,68240,68376,67985,68303,20.39151573
1718240400,68327,68344,67938,67982,113.4725622
1718244000,67981,68172,67686,67747,26.49938717
1718247600,67689,67829,66983,67452,122.27682852
1718251200,67447,67684,67322,67322,23.92889867
1718254800,67348,67654,67319,67590,6.6185892
1718258400,67582,67591,67310,67509,18.83314471
1718262000,67506,67711,67406,67711,15.13285336
1718265600,67717,67742,67524,67574,13.86223312
1718269200,67563,67568,67168,67388,69.74378416
1718272800,67407,67964,67233,67806,178.40079832
1718276400,67810,67963,67654,67749,116.04897067
1718280000,67761,68433,67459,67729,292.00846022
1718283600,67741,68257,67503,67594,103.54838122
1718287200,67594,67724,67152,67352,82.3163296
1718290800,67336,67512,66352,66447,195.89698633
1718294400,66416,66981,66242,66956,232.82000365
1718298000,66953,67040,66618,66885,78.04250485
1718301600,66875,66949,66670,66839,41.82745668
1718305200,66830,66852,66567,66568,130.52113712
1718308800,66577,66774,66498,66671,62.7347324
1718312400,66653,66943,66648,66930,15.66151845
1718316000,66916,66957,66802,66861,18.96271284
1718319600,66852,66880,66651,66733,17.10169951
1718323200,66765,66861,66583,66686,22.67580453
1718326800,66683,66791,66463,66791,36.00538593
1718330400,66763,66979,66676,66926,26.03998251
1718334000,66905,66929,66644,66708,29.57583263
1718337600,66727,66796,66672,66674,5.82569883
1718341200,66698,67160,66668,67056,74.7855407
1718344800,67009,67074,66840,66927,33.13228165
1718348400,66923,67043,66855,66864,9.61881853
1718352000,66861,67183,66824,67106,45.32644299
1718355600,67080,67085,66863,66868,32.04206791
1718359200,66867,66956,66799,66836,18.13525857
1718362800,66811,67048,66727,66980,131.92484068
1718366400,66990,67241,66941,67040,65.54049216
1718370000,67042,67314,66920,67043,142.22533997
1718373600,67040,67082,66527,66952,112.78739211
1718377200,66952,67015,66311,66356,131.04910136
1718380800,66348,66459,65162,65243,326.55175785
1718384400,65221,65689,64936,65365,209.00805001
1718388000,65352,65499,65051,65481,144.59402455
1718391600,65461,65635,65262,65485,47.77316978
1718395200,65486,65946,65432,65731,303.6247461
1718398800,65732,66567,65693,66161,258.35624899
1718402400,66158,66212,65857,65972,86.97417573
1718406000,65969,66033,65862,65996,97.89846491
1718409600,65995,66250,65937,66150,44.27171101
1718413200,66150,66257,66027,66038,25.25291271
1718416800,66030,66216,66010,66179,13.35945994
1718420400,66200,66239,66153,66209,50.87719473
1718424000,66230,66319,66168,66199,31.22211346
1718427600,66208,66348,66168,66186,11.55377002
1718431200,66182,66368,66097,66119,19.98917714
1718434800,66134,66154,66019,66029,15.75972504
1718438400,66053,66182,66049,66182,4.38687158
1718442000,66182,66224,66057,66180,17.96087179
1718445600,66180,66263,66145,66255,11.07639082
1718449200,66254,66288,66222,66269,11.84420649
1718452800,66284,66304,66178,66293,45.90790864
1718456400,66300,66302,66176,66266,23.7111479
1718460000,66268,66273,66129,66179,31.04083682
1718463600,66177,66415,66171,66279,63.03399075
1718467200,66277,66323,66145,66145,60.28423379
1718470800,66145,66256,66097,66205,23.14170752
1718474400,66205,66205,66113,66114,9.13577645
1718478000,66113,66168,66034,66120,24.02322698
1718481600,66113,66132,65828,66013,81.44400515
1718485200,66014,66113,66013,66096,11.24385636
1718488800,66077,66168,66006,66167,19.87277742
1718492400,66163,66240,66162,66182,9.01082957
1718496000,66181,66228,66137,66138,16.67207777
1718499600,66138,66160,66081,66128,21.82524053
1718503200,66140,66140,66073,66095,5.96960756
1718506800,66094,66122,66034,66097,7.18701001
1718510400,66100,66160,66010,66122,15.94783049
1718514000,66122,66200,66122,66200,7.30248371
1718517600,66208,66310,66138,66269,21.32010655
1718521200,66292,66311,66224,66224,18.28435081
1718524800,66225,66290,66200,66220,7.38872352
1718528400,66231,66359,66145,66358,22.29590272
1718532000,66359,66711,66317,66647,35.31410931
1718535600,66668,66679,66418,66449,20.949962
1718539200,66461,66590,66425,66542,31.31451865
1718542800,66543,66711,66523,66711,20.32147348
1718546400,66711,66735,66466,66466,32.22332119
1718550000,66480,66671,66473,66671,23.75875833
1718553600,66662,66687,66520,66537,18.58730311
1718557200,66549,66622,66487,66542,27.05728101
1718560800,66547,66620,66532,66553,14.19985215
1718564400,66543,66596,66471,66500,16.02068041
1718568000,66501,66551,66407,66456,54.8734219
1718571600,66454,66487,66401,66469,79.96057358
1718575200,66482,66914,66476,66696,130.39230321
1718578800,66726,66767,66583,66622,88.8677977
1718582400,66622,66862,66512,66539,138.74363576
1718586000,66528,66572,66264,66426,25.32496266
1718589600,66426,66426,66192,66299,10.63389335
1718593200,66302,66391,66113,66178,12.60750303
1718596800,66208,66407,66127,66407,8.44857014
1718600400,66400,66503,66256,66309,49.35784747
1718604000,66316,66339,66056,66087,37.59550661
1718607600,66078,66316,65907,66139,52.90231234
1718611200,66136,66272,65946,66154,161.80624072
1718614800,66155,66192,65599,65670,103.46877754
1718618400,65699,65890,65521,65817,53.48523246
1718622000,65821,65978,65734,65756,33.86063213
1718625600,65748,65774,65443,65542,204.41684106
1718629200,65543,65733,65136,65149,334.42596685
1718632800,65137,65715,65066,65405,169.93213127
1718636400,65407,65686,65215,65337,47.29891565
1718640000,65333,66004,65150,65864,150.90101902
1718643600,65864,66567,65851,66567,110.23426368
1718647200,66565,67260,66509,67059,260.69041005
1718650800,67056,67056,66531,66642,254.06870183
1718654400,66660,66722,66135,66371,82.95936194
1718658000,66374,66679,66295,66516,96.61368445
1718661600,66550,66678,66450,66645,26.62440039
1718665200,66628,66687,66361,66475,36.7698451
1718668800,66475,66559,65631,65745,97.66888252
1718672400,65785,65937,64050,65114,184.04978742
1718676000,65122,65633,64573,65474,131.84917384
1718679600,65454,65567,65263,65480,17.34674538
1718683200,65480,65741,65336,65568,60.27089168
1718686800,65566,65828,65552,65553,41.92276485
1718690400,65624,65701,65395,65500,55.83698584
1718694000,65504,65787,65487,65668,39.52227308
1718697600,65668,65761,65594,65738,47.66917975
1718701200,65738,65738,65467,65467,25.67945961
1718704800,65478,65584,65357,65449,88.34470518
1718708400,65435,65484,65110,65339,61.62215005
1718712000,65348,65399,65000,65209,99.06231761
1718715600,65218,65218,64615,64834,123.80714801
1718719200,64821,65364,64333,64594,273.66571502
1718722800,64594,64879,64252,64666,215.28620988
1718726400,64647,64825,64321,64661,64.50741676
1718730000,64692,64868,64364,64579,91.30637591
1718733600,64584,64848,64304,64658,47.92481444
1718737200,64658,64719,64032,64398,147.27422708
1718740800,64371,64996,64149,64880,116.0731288
1718744400,64896,65270,64743,65181,132.682336
1718748000,65215,65262,65017,65247,23.53673662
1718751600,65248,65248,65039,65145,23.79758523
1718755200,65141,65193,64858,65110,27.4872655
1718758800,65110,65466,64786,65002,111.13460719
1718762400,64995,65452,64995,65302,71.96758823
1718766000,65322,65568,65253,65398,62.49230887
1718769600,65390,65702,65337,65432,89.32786804
1718773200,65444,65551,65332,65402,18.52653428
1718776800,65428,65580,65417,65575,11.55680232
1718780400,65581,65631,65177,65309,60.64696282
1718784000,65309,65343,65101,65172,19.99346133
1718787600,65179,65262,65036,65262,14.57801631
1718791200,65264,65473,65106,65473,37.86699845
1718794800,65473,65491,64989,65190,48.73856231
1718798400,65180,65274,65019,65166,33.76280467
1718802000,65166,65206,65022,65061,12.86709029
1718805600,65059,65120,64818,64922,45.40282129
1718809200,64899,65082,64739,64897,43.25359437
1718812800,64897,65055,64775,64907,34.42982165
1718816400,64901,65246,64874,65057,35.16193542
1718820000,65058,65133,64935,64946,34.18613433
1718823600,64947,64959,64778,64857,17.40194547
1718827200,64855,64902,64664,64845,18.79902165
1718830800,64851,65066,64813,64982,38.10672921
1718834400,64990,65026,64803,64805,8.0234156
1718838000,64802,64965,64801,64946,31.86723863
1718841600,64947,65066,64809,65065,14.14704488
1718845200,65066,65362,65001,65134,102.63094509
1718848800,65134,65206,64958,65177,15.40959537
1718852400,65177,65219,65080,65168,9.66426763
1718856000,65164,65301,65079,65267,59.48249353
1718859600,65278,65559,65200,65475,104.50855146
1718863200,65472,65595,65367,65429,28.33652177
1718866800,65435,65937,65435,65839,174.72533465
1718870400,65854,65876,65593,65663,77.54657328
1718874000,65691,65723,65568,65685,93.7351592
1718877600,65700,66255,65628,66193,136.13085319
1718881200,66193,66455,66114,66138,126.21208587
1718884800,66155,66264,65859,65959,103.50085027
1718888400,65954,65982,65121,65122,341.59844896
1718892000,65121,65167,64632,64917,165.54457563
1718895600,64900,65058,64755,64794,102.70682786
1718899200,64793,64895,64516,64837,207.28505981
1718902800,64820,64957,64642,64910,35.55431201
1718906400,64922,65152,64882,65090,100.18916215
1718910000,65041,65047,64787,64988,71.55387643
1718913600,65042,65141,64948,65049,63.18819819
1718917200,65048,65144,64989,65000,12.69727299
1718920800,64991,65110,64934,64937,16.24961417
1718924400,64967,65016,64832,64845,22.72599729
1718928000,64841,64906,64608,64800,67.25899415
1718931600,64800,64957,64638,64921,13.43263625
1718935200,64921,65004,64701,64756,34.13566167
1718938800,64751,64799,64338,64505,32.21521706
1718942400,64429,64627,64300,64627,80.34081214
1718946000,64627,64630,64468,64622,6.66351636
1718949600,64621,64685,64526,64595,9.00768391
1718953200,64626,64697,64167,64199,54.2572574
1718956800,64213,64333,63501,63605,95.90621951
1718960400,63568,64230,63518,64044,157.20717912
1718964000,64051,64120,63776,63858,46.48457166
1718967600,63871,64018,63643,63717,24.87762289
1718971200,63710,63878,63482,63786,84.8030281
1718974800,63782,63812,63356,63578,212.66496349
1718978400,63620,64309,63411,64174,118.04915897
1718982000,64176,64304,63394,63661,140.92754531
1718985600,63684,63781,63514,63609,32.81270789
1718989200,63596,63829,63425,63614,94.76111627
1718992800,63607,64121,63590,64120,51.81799427
1718996400,64118,64205,63888,64203,150.51119132
1719000000,64195,64404,64068,64172,70.5856317
1719003600,64170,64171,63807,64053,32.56072267
1719007200,64059,64167,64048,64122,36.58091988
1719010800,64140,64182,64037,64102,8.53786669
1719014400,64116,64161,63917,64027,11.8928063
1719018000,64027,64190,64016,64116,7.96460517
1719021600,64117,64297,64117,64276,17.44915719
1719025200,64282,64294,64228,64283,6.09498499
1719028800,64283,64321,64221,64321,5.21318155
1719032400,64309,64383,64252,64383,7.49125336
1719036000,64383,64473,64344,64390,21.94499945
1719039600,64391,64483,64298,64463,23.40126137
1719043200,64463,64491,64259,64260,23.13128386
1719046800,64260,64298,64198,64289,20.1326859
1719050400,64290,64329,64248,64284,9.43642099
1719054000,64280,64286,64213,64232,10.02048521
1719057600,64239,64305,64232,64278,11.22744047
1719061200,64256,64280,64230,64258,8.35057812
1719064800,64255,64357,64229,64262,14.62707261
1719068400,64260,64283,64229,64277,8.29440206
1719072000,64277,64324,64238,64291,12.67048175
1719075600,64293,64326,64252,64253,7.9314455
1719079200,64253,64307,64252,64253,4.87503498
1719082800,64253,64281,64214,64273,13.61738132
1719086400,64275,64285,64225,64263,10.24227489
1719090000,64264,64298,64244,64298,11.03567139
1719093600,64298,64298,64248,64289,4.71091259
1719097200,64291,64305,64231,64233,6.0850244
1719100800,64245,64475,64244,64452,20.9748399
1719104400,64455,64490,64322,64442,29.76921296
1719108000,64443,64475,64344,64475,58.40517958
1719111600,64475,64483,64414,64414,3.81014641
1719115200,64414,64415,64352,64358,8.7071636
1719118800,64356,64399,64329,64353,4.16703599
1719122400,64352,64387,64346,64353,22.34993132
1719126000,64343,64405,64342,64385,5.07975452
1719129600,64382,64390,64342,64358,1.59506088
1719133200,64360,64383,64359,64378,4.12477427
1719136800,64371,64371,64267,64272,11.90602271
1719140400,64268,64290,64236,64290,9.71353793
1719144000,64290,64335,64276,64335,6.54686783
1719147600,64336,64383,64228,64264,15.62205877
1719151200,64270,64280,64129,64159,17.99257254
1719154800,64158,64158,64037,64061,100.5422688
1719158400,64057,64128,63900,63900,32.82555889
1719162000,63916,64121,63898,64074,21.57571226
1719165600,64067,64115,64023,64083,5.68627064
1719169200,64081,64136,64050,64110,3.7515875
1719172800,64121,64121,63622,63708,62.08403933
1719176400,63669,63806,63509,63805,66.95536854
1719180000,63766,63770,63600,63605,12.43042402
1719183600,63605,63660,63136,63154,106.53458187
1719187200,63152,63264,62886,63030,195.42516808
1719190800,63008,63287,62887,63277,72.29271433
1719194400,63277,63302,62683,62851,62.69310386
1719198000,62851,63004,62728,62823,29.14634427
1719201600,62817,62905,62618,62807,86.38806008
1719205200,62791,62836,62248,62277,135.67035717
1719208800,62269,62383,62128,62358,81.99555576
1719212400,62357,62535,62149,62394,20.62159065
1719216000,62452,62917,62294,62664,233.65377714
1719219600,62682,62806,60580,61361,365.71492403
1719223200,61370,61528,61095,61134,138.50287797
1719226800,61125,61342,60816,61276,190.99175129
1719230400,61248,61450,61096,61156,209.46150261
1719234000,61156,61602,60911,61551,199.38987415
1719237600,61512,61661,61057,61260,127.35160711
1719241200,61292,61321,60655,60801,121.28313454
1719244800,60811,60995,59958,60135,281.13383938
1719248400,60120,60481,59809,60197,329.16371186
1719252000,60201,60443,59686,60385,206.34927781
1719255600,60367,60438,59026,59269,225.75528965
1719259200,59272,59606,58456,59479,205.9560025
1719262800,59471,60025,59376,60025,131.37369438
1719266400,60025,60242,59945,60016,207.66577276
1719270000,60015,60398,59965,60252,107.36729184
1719273600,60250,60612,60223,60368,64.36607035
1719277200,60378,60478,60253,60469,30.94457588
1719280800,60500,60702,60382,60659,95.93541883
1719284400,60647,61592,60598,61287,231.06655111
1719288000,61299,61384,61149,61350,44.6609736
1719291600,61366,61387,60931,60989,65.63356761
1719295200,61001,61159,60932,61114,89.44812101
1719298800,61117,61215,60598,60630,239.78993305
1719302400,60656,60860,60630,60821,23.95048016
1719306000,60838,61513,60806,61421,145.126145
1719309600,61418,61421,61146,61273,41.089133
1719313200,61262,61445,61087,61156,96.93953157
1719316800,61134,61230,60949,61006,67.77361716
1719320400,61012,61380,60974,61151,133.4159033
1719324000,61177,62101,61121,61742,342.29815443
1719327600,61774,61928,61321,61797,221.77136391
1719331200,61807,61928,61352,61381,150.18600033
1719334800,61372,61768,61315,61405,39.46307535
1719338400,61373,62226,61138,62144,226.3211818
1719342000,62144,62395,61809,61984,125.96655127
1719345600,62026,62091,61875,61913,18.80232322
1719349200,61888,62009,61815,61908,12.55656055
1719352800,61908,62166,61865,61910,22.4082572
1719356400,61913,61931,61650,61789,132.6148011
1719360000,61798,61844,61643,61759,17.97775605
1719363600,61767,62166,61719,62083,56.0045295
1719367200,62071,62458,62002,62002,40.80219828
1719370800,62018,62056,61846,61922,59.35302662
1719374400,61927,61972,61705,61708,20.87166322
1719378000,61706,61783,61572,61573,15.94299479
1719381600,61572,61647,61520,61565,9.51864775
1719385200,61576,61772,61535,61729,4.95268883
1719388800,61738,61749,61380,61458,21.53097277
1719392400,61458,61498,61307,61376,37.47488258
1719396000,61383,61398,61148,61244,101.93734551
1719399600,61245,61535,61245,61427,97.482958
1719403200,61413,61557,61300,61404,133.68856115
1719406800,61399,61801,61355,61727,81.89155219
1719410400,61752,61956,61550,61725,56.00094592
1719414000,61717,61753,61189,61405,85.12850325
1719417600,61462,61540,61152,61239,38.30342271
1719421200,61234,61345,60831,61206,137.98305237
1719424800,61197,61200,60850,60888,88.62486335
1719428400,60870,61093,60675,60955,83.40971332
1719432000,60954,61094,60685,60947,68.29763562
1719435600,60960,61035,60891,61006,58.75383952
1719439200,60986,60992,60748,60880,34.56190485
1719442800,60877,60918,60732,60807,42.20100003
1719446400,60820,60998,60728,60931,37.93759746
1719450000,60930,61088,60836,61004,46.44406479
1719453600,61032,61042,60795,60992,87.23991742
1719457200,61005,61228,60889,60989,63.24101042
1719460800,60995,61137,60980,61035,27.61964741
1719464400,61061,61081,60757,60757,46.04312244
1719468000,60752,60799,60561,60682,38.17004421
1719471600,60681,60838,60563,60735,134.31527585
1719475200,60722,60801,60669,60801,45.41855498
1719478800,60801,61274,60744,61218,71.06036
1719482400,61254,61380,61050,61050,94.85558444
1719486000,61080,61226,61042,61134,45.57107538
1719489600,61130,61543,61086,61277,126.00317231
1719493200,61277,61946,61257,61929,191.28268204
1719496800,61943,62323,61639,61684,179.10347358
1719500400,61687,61792,61468,61516,81.13139057
1719504000,61497,61731,61469,61641,14.6047367
1719507600,61637,61972,61617,61780,125.31274907
1719511200,61798,61861,61677,61816,16.00132637
1719514800,61808,61816,61329,61368,73.3681967
1719518400,61380,61510,61270,61409,32.05931658
1719522000,61409,61504,61387,61453,11.59292841
1719525600,61458,61605,61444,61565,6.23456178
1719529200,61565,61624,61526,61622,6.53549284
1719532800,61609,61639,61421,61497,9.48254737
1719536400,61488,62151,61437,62015,191.50658028
1719540000,62038,62062,61535,61675,55.11498452
1719543600,61671,61843,61596,61773,30.77199791
1719547200,61772,61779,61450,61678,12.72253903
1719550800,61670,61670,61410,61523,19.36798039
1719554400,61525,61604,61443,61525,2.22982788
1719558000,61553,61553,61167,61274,125.03450636
1719561600,61266,61408,61145,61407,15.66554968
1719565200,61390,61513,61298,61476,30.77522672
1719568800,61468,61513,61375,61468,21.11750471
1719572400,61465,61698,61398,61609,24.85810206
1719576000,61613,61794,61285,61314,188.31628181
1719579600,61316,61740,61174,61246,111.69080279
1719583200,61231,61417,60692,60825,229.06379206
1719586800,60832,61059,60655,60951,135.33153855
1719590400,60949,61017,60546,60810,86.49769463
1719594000,60770,60953,60608,60719,29.54419756
1719597600,60715,60776,60566,60737,26.83718672
1719601200,60720,60727,59946,59969,233.47600184
1719604800,59980,60227,59923,60119,86.81751587
1719608400,60123,60271,60025,60234,52.82013809
1719612000,60230,60285,60174,60249,10.57942352
1719615600,60245,60329,60233,60315,12.88286589
1719619200,60312,60684,60296,60643,50.55582959
1719622800,60643,60889,60636,60795,37.87997519
1719626400,60795,60854,60612,60663,25.09820981
1719630000,60661,60704,60612,60655,7.99844009
1719633600,60652,60708,60613,60671,2.80988859
1719637200,60681,60702,60631,60687,5.05351887
1719640800,60666,60763,60647,60763,3.23697725
1719644400,60765,61028,60751,60931,159.50590751
1719648000,60938,60958,60824,60886,41.16615455
1719651600,60888,60895,60801,60872,8.09580759
1719655200,60871,60931,60814,60895,4.24329722
1719658800,60891,61114,60827,60999,41.57279664
1719662400,61002,61054,60905,60953,20.70437458
1719666000,60946,61072,60919,61002,21.17667647
1719669600,61001,61049,60867,60919,20.18757886
1719673200,60917,60991,60861,60991,7.43172337
1719676800,60991,61027,60838,60911,31.96687398
1719680400,60914,60962,60837,60941,4.64318576
1719684000,60941,60962,60886,60961,5.92686544
1719687600,60951,60962,60839,60959,6.08204596
1719691200,60958,60969,60876,60944,14.12203855
1719694800,60933,60991,60848,60946,16.86021604
1719698400,60935,60960,60779,60874,25.61711694
1719702000,60874,60947,60847,60879,18.85803096
1719705600,60882,60976,60824,60922,12.70783325
1719709200,60925,60947,60820,60867,22.77422916
1719712800,60859,60868,60670,60737,27.40949185
1719716400,60740,60832,60695,60803,21.55896324
1719720000,60787,60806,60673,60680,17.52320473
1719723600,60674,60716,60620,60689,8.2721766
1719727200,60689,60911,60664,60911,31.94999068
1719730800,60918,61668,60918,61409,146.61133932
1719734400,61410,61498,61247,61418,84.7592032
1719738000,61403,61578,61355,61403,37.01393119
1719741600,61395,61517,61384,61394,18.16082251
1719745200,61423,61539,61396,61434,4.49993284
1719748800,61443,61525,61248,61385,34.64920477
1719752400,61387,61617,61343,61617,42.16724864
1719756000,61598,61730,61424,61480,15.78294959
1719759600,61504,61661,61477,61596,6.40968602
1719763200,61611,61638,61477,61505,5.36836203
1719766800,61511,61744,61511,61606,13.67236749
